timestamp,heart_rate
2026-03-29T12:17:12.369284,81
2026-03-29T12:17:12.868106,82
2026-03-29T12:17:13.366822,82
2026-03-29T12:17:13.865626,82
2026-03-29T12:17:14.364404,83
2026-03-29T12:17:14.863170,83
2026-03-29T12:17:15.361971,83
2026-03-29T12:17:15.860817,83
2026-03-29T12:17:16.359443,82
2026-03-29T12:17:16.858240,82
2026-03-29T12:17:17.356813,82
2026-03-29T12:17:17.855551,83
2026-03-29T12:17:18.354347,83
2026-03-29T12:17:18.853125,83
2026-03-29T12:17:19.352078,83
2026-03-29T12:25:04.101227,75,75.0
2026-03-29T12:25:04.600946,76,75.5
2026-03-29T12:25:05.098653,76,75.67
2026-03-29T12:25:05.597373,77,76.0
2026-03-29T12:25:06.096107,78,76.4
2026-03-29T12:25:06.595241,79,77.2
2026-03-29T12:25:07.093715,79,77.8
2026-03-29T12:25:07.592487,79,78.4
2026-03-29T12:25:08.091209,79,78.8
2026-03-29T12:25:08.590022,80,79.2
2026-03-29T12:25:09.088790,80,79.4
2026-03-29T12:25:09.587534,80,79.6
2026-03-29T12:25:10.088914,80,79.8
2026-03-29T12:25:10.585060,80,80.0
2026-03-29T12:25:11.083803,80,80.0
2026-03-29T12:25:11.582589,80,80.0
2026-03-29T12:25:12.081369,80,80.0
2026-03-29T12:25:12.580076,80,80.0
2026-03-29T12:25:13.078848,80,80.0
2026-03-29T12:25:13.577574,79,79.8
2026-03-29T12:25:14.076456,79,79.6
2026-03-29T12:25:14.575632,79,79.4
2026-03-29T12:25:15.074107,78,79.0
2026-03-29T12:25:15.572720,78,78.6
2026-03-29T12:25:16.071469,78,78.4
2026-03-29T12:25:16.570214,78,78.2
2026-03-29T12:25:17.068990,77,77.8
2026-03-29T12:25:17.567706,77,77.6
2026-03-29T12:25:18.066493,77,77.4
2026-03-29T12:25:18.565441,77,77.2
2026-03-29T12:25:19.064187,77,77.0
2026-03-29T12:25:19.562820,77,77.0
2026-03-29T12:25:20.061914,77,77.0
2026-03-29T12:25:20.560479,77,77.0
2026-03-29T12:25:21.059213,77,77.0
2026-03-29T12:25:21.560881,76,76.8
2026-03-29T12:25:22.056792,76,76.6
2026-03-29T12:25:22.555492,76,76.4
2026-03-29T12:25:23.054271,76,76.2
2026-03-29T12:25:23.553056,75,75.8
2026-03-29T12:25:24.051847,75,75.6
2026-03-29T12:25:24.550572,75,75.4
2026-03-29T12:25:25.049345,75,75.2
2026-03-29T12:25:25.548133,75,75.0
2026-03-29T12:25:26.046881,75,75.0
2026-03-29T12:25:26.545767,75,75.0
2026-03-29T12:25:27.044381,75,75.0
2026-03-29T12:25:27.543096,75,75.0
2026-03-29T12:25:28.041830,75,75.0
2026-03-29T12:25:28.540624,75,75.0
2026-03-29T12:25:29.039377,75,75.0
2026-03-29T12:25:29.538128,75,75.0
2026-03-29T12:25:30.036915,75,75.0
2026-03-29T12:25:30.535981,75,75.0
2026-03-29T12:25:31.034775,75,75.0
2026-03-29T12:25:31.533546,75,75.0
2026-03-29T12:25:32.032393,75,75.0
2026-03-29T12:25:32.531054,75,75.0
2026-03-29T12:25:33.029868,75,75.0
2026-03-29T12:25:33.528564,75,75.0
2026-03-29T12:25:34.027155,74,74.8
2026-03-29T12:25:34.526170,74,74.6
2026-03-29T12:25:35.024938,72,74.0
2026-03-29T12:25:35.523492,72,73.4
2026-04-05 16:17:14.948595,87,,0.6729
2026-04-05 16:17:15.447272,87,,0.6729
2026-04-05 16:17:15.946089,87,,0.6729
2026-04-05 16:17:16.444845,87,,0.6729
2026-04-05 16:17:16.943866,87,,0.6729
2026-04-05 16:17:17.454250,87,,0.6729
2026-04-05 16:17:17.941896,87,,0.6729
2026-04-05 16:17:18.440185,87,,0.6729
2026-04-05 16:17:18.938884,87,,0.6729
2026-04-05 16:17:19.437644,87,,0.6729
2026-04-05 16:17:19.936806,87,,0.6729
2026-04-05 16:17:20.435382,87,,0.6729
2026-04-05 16:17:21.240366,86,,0.6807
2026-04-05 16:17:21.739192,86,,0.6807
2026-04-05 16:17:21.739888,86,,0.6807
2026-04-05 16:17:22.237914,85,,0.6885
2026-04-05 16:17:22.736713,85,,0.6885
2026-04-05 16:17:23.235444,85,,0.6885
2026-04-05 16:17:23.734254,85,,0.6885
2026-04-05 16:17:24.233023,85,,0.6885
2026-04-05 16:17:24.731778,84,,0.6973
2026-04-05 16:17:25.230495,84,,0.6973
2026-04-05 16:17:25.729304,84,,0.6973
2026-04-05 16:17:26.228019,84,,0.6973
2026-04-05 16:17:26.726771,84,,0.6973
2026-04-05 16:17:27.225616,85,,0.6885
2026-04-05 16:17:27.724382,85,,0.6885
2026-04-05 16:17:28.223089,85,,0.6885
2026-04-05 16:17:28.721902,85,,0.6885
2026-04-05 16:17:29.220625,86,,0.6807
2026-04-05 16:17:29.719262,87,,0.6729
2026-04-05 16:17:30.218120,89,,0.6582
2026-04-05 16:17:30.717020,89,,0.6582
2026-04-05 16:17:31.215696,91,,0.6436
2026-04-05 16:17:31.714488,92,,0.6367
